p_id,rush_attempts,rush_yards,rush_touchdowns,longest_rush,times_pass_target,receptions,receiving_yards,receiving_touchdowns,longest_reception,fumbles,fumbles_lost,abbr,game_key,isHome,wy,position
GileJi00,1,-1,0,-1,0,5,57,0,23,0,0,TAM,197809020tam,True,1 | 1978,TE
MillBi00,0,0,0,0,5,4,56,0,28,0,0,NOR,200810190car,False,7 | 2008,TE
ShocJe00,0,0,0,0,7,5,50,0,25,1,1,NOR,200810190car,False,7 | 2008,TE
CampMa00,0,0,0,0,1,1,8,0,8,0,0,NOR,200810190car,False,7 | 2008,TE
CoatDa00,0,0,0,0,0,0,0,0,0,0,0,CIN,200810190cin,True,7 | 2008,TE
StLoBr00,0,0,0,0,0,0,0,0,0,0,0,CIN,200810190cin,True,7 | 2008,TE
MillHe00,0,0,0,0,4,2,13,0,7,0,0,PIT,200810190cin,False,7 | 2008,TE
SpaeMa00,0,0,0,0,1,1,6,0,6,0,0,PIT,200810190cin,False,7 | 2008,TE
DaniOw00,0,0,0,0,8,6,66,2,25,0,0,HTX,200810190htx,True,7 | 2008,TE
DreeJo00,0,0,0,0,1,1,6,0,6,0,0,HTX,200810190htx,True,7 | 2008,TE
GainMi00,0,0,0,0,2,2,11,0,10,0,0,DET,200810190htx,False,7 | 2008,TE
FitzCa00,0,0,0,0,1,0,0,0,0,0,0,DET,200810190htx,False,7 | 2008,TE
MillZa01,0,0,0,0,5,4,57,0,27,0,0,RAI,200810190rai,True,7 | 2008,TE
StewTo00,0,0,0,0,1,1,4,0,4,0,0,RAI,200810190rai,True,7 | 2008,TE
BakeCh00,0,0,0,0,7,5,42,0,12,0,0,NYJ,200810190rai,False,7 | 2008,TE
KellDu00,0,0,0,0,3,1,6,0,6,0,0,NYJ,200810190rai,False,7 | 2008,TE
LeexDo00,0,0,0,0,3,2,23,1,12,0,0,GNB,200810190gnb,True,7 | 2008,TE
HumpTo00,0,0,0,0,1,0,0,0,0,0,0,GNB,200810190gnb,True,7 | 2008,TE
ClarDa00,0,0,0,0,10,8,81,0,29,1,0,CLT,200810190gnb,False,7 | 2008,TE
CoolCh00,0,0,0,0,7,4,32,0,12,1,0,WAS,200810190was,True,7 | 2008,TE
DaviFr01,1,-3,0,-3,2,0,0,0,0,0,0,WAS,200810190was,True,7 | 2008,TE
SellMi00,0,0,0,0,0,0,0,0,0,0,0,WAS,200810190was,True,7 | 2008,TE
YodeTo00,0,0,0,0,0,0,0,0,0,0,0,WAS,200810190was,True,7 | 2008,TE
WinsKe01,0,0,0,0,6,2,17,0,9,0,0,CLE,200810190was,False,7 | 2008,TE
HeidSt00,0,0,0,0,2,1,10,0,10,0,0,CLE,200810190was,False,7 | 2008,TE
DinkDa00,0,0,0,0,1,1,4,0,4,0,0,CLE,200810190was,False,7 | 2008,TE
StevJe00,0,0,0,0,4,4,55,0,31,0,0,TAM,200810190tam,True,7 | 2008,TE
SmitAl02,0,0,0,0,4,2,25,0,16,0,0,TAM,200810190tam,True,7 | 2008,TE
GilmJo00,0,0,0,0,2,2,20,0,13,0,0,TAM,200810190tam,True,7 | 2008,TE
CarlJo00,0,0,0,0,6,3,11,1,6,0,0,SEA,200810190tam,False,7 | 2008,TE
WatsBe00,0,0,0,0,4,3,40,0,29,0,0,NWE,200810200nwe,True,7 | 2008,TE
GrahDa00,0,0,0,0,2,2,27,1,17,0,0,DEN,200810200nwe,False,7 | 2008,TE
LeacMi00,0,0,0,0,0,0,0,0,0,0,0,DEN,200810200nwe,False,7 | 2008,TE
WittJa00,0,0,0,0,1,1,8,0,8,0,0,DAL,200810260dal,True,8 | 2008,TE
BennMa00,0,0,0,0,3,3,21,0,10,0,0,DAL,200810260dal,True,8 | 2008,TE
CurtTo00,0,0,0,0,3,1,8,0,8,0,0,DAL,200810260dal,True,8 | 2008,TE
SmitAl02,0,0,0,0,2,2,39,0,34,0,0,TAM,200810260dal,False,8 | 2008,TE
StevJe00,0,0,0,0,6,3,16,0,9,0,0,TAM,200810260dal,False,8 | 2008,TE
HeapTo00,0,0,0,0,3,2,17,0,11,0,0,RAV,200810260rav,True,8 | 2008,TE
WilcDa01,0,0,0,0,2,2,13,0,8,0,0,RAV,200810260rav,True,8 | 2008,TE
MillZa01,0,0,0,0,5,2,56,0,31,0,0,RAI,200810260rav,False,8 | 2008,TE
StewTo00,0,0,0,0,2,1,5,0,5,0,0,RAI,200810260rav,False,8 | 2008,TE
SmitL.00,0,0,0,0,5,2,29,0,21,0,0,PHI,200810260phi,True,8 | 2008,TE
CeleBr00,0,0,0,0,2,2,28,0,20,0,0,PHI,200810260phi,True,8 | 2008,TE
PeelJu00,0,0,0,0,1,1,17,0,17,0,0,ATL,200810260phi,False,8 | 2008,TE
WatsBe00,0,0,0,0,1,1,13,0,13,0,0,NWE,200810260nwe,True,8 | 2008,TE
ThomDa02,0,0,0,0,1,1,9,0,9,0,0,NWE,200810260nwe,True,8 | 2008,TE
FellDa00,0,0,0,0,1,0,0,0,0,0,0,RAM,200810260nwe,False,8 | 2008,TE
GainMi00,0,0,0,0,2,2,28,0,21,0,0,DET,200810260det,True,8 | 2008,TE
OwenJo00,0,0,0,0,1,0,0,0,0,0,0,DET,200810260det,True,8 | 2008,TE
FitzCa00,0,0,0,0,0,0,0,0,0,0,0,DET,200810260det,True,8 | 2008,TE
CoolCh00,0,0,0,0,7,6,74,0,19,0,0,WAS,200810260det,False,8 | 2008,TE
YodeTo00,0,0,0,0,1,1,14,0,14,0,0,WAS,200810260det,False,8 | 2008,TE
SellMi00,0,0,0,0,0,0,0,0,0,0,0,WAS,200810260det,False,8 | 2008,TE
KingJe00,0,0,0,0,3,3,41,0,31,0,0,CAR,200810260car,True,8 | 2008,TE
BarnGa01,0,0,0,0,0,0,0,0,0,0,0,CAR,200810260car,True,8 | 2008,TE
TumaJe00,0,0,0,0,3,3,41,0,18,0,0,CRD,200810260car,False,8 | 2008,TE
KellDu00,0,0,0,0,5,4,38,0,23,0,0,NYJ,200810260nyj,True,8 | 2008,TE
GonzTo00,0,0,0,0,6,6,79,1,21,0,0,KAN,200810260nyj,False,8 | 2008,TE
CottBr00,0,0,0,0,6,4,34,0,11,0,0,KAN,200810260nyj,False,8 | 2008,TE
MartDa00,0,0,0,0,3,2,20,0,14,0,0,MIA,200810260mia,True,8 | 2008,TE
FasaAn00,0,0,0,0,4,2,17,1,15,0,0,MIA,200810260mia,True,8 | 2008,TE
RoyaRo00,0,0,0,0,4,2,26,0,19,1,1,BUF,200810260mia,False,8 | 2008,TE
SchoDe00,0,0,0,0,1,1,9,0,9,0,0,BUF,200810260mia,False,8 | 2008,TE
MillBi00,0,0,0,0,10,7,82,0,20,0,0,NOR,200810260nor,True,8 | 2008,TE
CampMa00,0,0,0,0,2,2,14,1,13,0,0,NOR,200810260nor,True,8 | 2008,TE
ShocJe00,0,0,0,0,2,1,6,0,6,0,0,NOR,200810260nor,True,8 | 2008,TE
GateAn00,0,0,0,0,7,6,96,1,30,0,0,SDG,200810260nor,False,8 | 2008,TE
ManuBr00,0,0,0,0,1,1,7,0,7,0,0,SDG,200810260nor,False,8 | 2008,TE
DaniOw00,0,0,0,0,4,3,21,0,9,0,0,HTX,200810260htx,True,8 | 2008,TE
KellRe00,0,0,0,0,4,4,34,0,13,0,0,CIN,200810260htx,False,8 | 2008,TE
CoatDa00,0,0,0,0,1,0,0,0,0,0,0,CIN,200810260htx,False,8 | 2008,TE
LewiMa00,0,0,0,0,6,3,34,0,14,0,0,JAX,200810260jax,True,8 | 2008,TE
AnguRi00,0,0,0,0,1,1,5,0,5,0,0,JAX,200810260jax,True,8 | 2008,TE
HeidSt00,0,0,0,0,6,3,73,0,51,0,0,CLE,200810260jax,False,8 | 2008,TE
DinkDa00,0,0,0,0,1,1,5,0,5,0,0,CLE,200810260jax,False,8 | 2008,TE
WalkHu00,0,0,0,0,3,2,53,0,53,1,0,SFO,200810260sfo,True,8 | 2008,TE
DaviVe00,0,0,0,0,4,4,29,0,14,0,0,SFO,200810260sfo,True,8 | 2008,TE
JennBr00,0,0,0,0,0,0,0,0,0,0,0,SFO,200810260sfo,True,8 | 2008,TE
CarlJo00,0,0,0,0,2,1,13,0,13,0,0,SEA,200810260sfo,False,8 | 2008,TE
MillHe00,0,0,0,0,4,3,52,0,22,0,0,PIT,200810260pit,True,8 | 2008,TE
BossKe00,0,0,0,0,5,4,34,1,16,0,0,NYG,200810260pit,False,8 | 2008,TE
ScaiBo00,0,0,0,0,8,5,44,0,16,0,0,OTI,200810270oti,True,8 | 2008,TE
CrumAl00,0,0,0,0,5,4,35,0,11,1,0,OTI,200810270oti,True,8 | 2008,TE
StevCr00,0,0,0,0,0,0,0,0,0,0,0,OTI,200810270oti,True,8 | 2008,TE
ClarDa00,0,0,0,0,12,7,94,2,26,0,0,CLT,200810270oti,False,8 | 2008,TE
RobiGi21,0,0,0,0,1,0,0,0,0,0,0,CLT,200810270oti,False,8 | 2008,TE
KlopJo00,0,0,0,0,2,1,3,0,3,0,0,RAM,200811020ram,True,9 | 2008,TE
FellDa00,0,0,0,0,1,0,0,0,0,0,0,RAM,200811020ram,True,9 | 2008,TE
BechAn00,0,0,0,0,0,0,0,0,0,0,0,RAM,200811020ram,True,9 | 2008,TE
SpacSt00,0,0,0,0,1,0,0,0,0,0,0,CRD,200811020ram,False,9 | 2008,TE
UtecBe00,0,0,0,0,2,2,21,0,12,0,0,CIN,200811020cin,True,9 | 2008,TE
KellRe00,0,0,0,0,2,2,8,0,5,0,0,CIN,200811020cin,True,9 | 2008,TE
LewiMa00,0,0,0,0,6,4,38,0,21,0,0,JAX,200811020cin,False,9 | 2008,TE
EstaGr01,0,0,0,0,1,1,14,0,14,0,0,JAX,200811020cin,False,9 | 2008,TE
ClarDe00,0,0,0,0,6,4,36,0,14,0,0,CHI,200811020chi,True,9 | 2008,TE
OlseGr00,0,0,0,0,5,2,10,0,14,0,0,CHI,200811020chi,True,9 | 2008,TE
DaviKe01,0,0,0,0,0,0,0,0,0,0,0,CHI,200811020chi,True,9 | 2008,TE
GainMi00,0,0,0,0,9,6,64,0,19,1,1,DET,200811020chi,False,9 | 2008,TE
RoyaRo00,0,0,0,0,6,5,70,0,21,0,0,BUF,200811020buf,True,9 | 2008,TE
FineDe00,0,0,0,0,4,4,43,1,20,0,0,BUF,200811020buf,True,9 | 2008,TE
KellDu00,0,0,0,0,4,2,19,0,15,0,0,NYJ,200811020buf,False,9 | 2008,TE
BakeCh00,0,0,0,0,1,0,0,0,0,0,0,NYJ,200811020buf,False,9 | 2008,TE
ScaiBo00,0,0,0,0,9,4,26,0,10,0,0,OTI,200811020oti,True,9 | 2008,TE
CrumAl00,0,0,0,0,1,0,0,0,0,0,0,OTI,200811020oti,True,9 | 2008,TE
StevCr00,0,0,0,0,0,0,0,0,0,0,0,OTI,200811020oti,True,9 | 2008,TE
LeexDo00,0,0,0,0,3,3,22,0,14,0,0,GNB,200811020oti,False,9 | 2008,TE
FinlJe00,0,0,0,0,3,1,6,0,6,0,0,GNB,200811020oti,False,9 | 2008,TE
HumpTo00,0,0,0,0,1,0,0,0,0,0,0,GNB,200811020oti,False,9 | 2008,TE
WinsKe01,0,0,0,0,7,5,64,0,20,0,0,CLE,200811020cle,True,9 | 2008,TE
HeidSt00,0,0,0,0,3,2,25,0,20,0,0,CLE,200811020cle,True,9 | 2008,TE
DinkDa00,0,0,0,0,0,0,0,0,0,0,0,CLE,200811020cle,True,9 | 2008,TE
GonzTo00,0,0,0,0,10,7,62,0,16,0,0,KAN,200811020kan,True,9 | 2008,TE
CottBr00,0,0,0,0,1,1,8,0,8,0,0,KAN,200811020kan,True,9 | 2008,TE
GilmJo00,0,0,0,0,5,4,40,0,16,0,0,TAM,200811020kan,False,9 | 2008,TE
SmitAl02,0,0,0,0,2,2,12,1,9,0,0,TAM,200811020kan,False,9 | 2008,TE
StevJe00,0,0,0,0,3,0,0,0,0,0,0,TAM,200811020kan,False,9 | 2008,TE
ShiaVi00,0,0,0,0,2,1,25,1,25,0,0,MIN,200811020min,True,9 | 2008,TE
KleiJi00,0,0,0,0,0,0,0,0,0,0,0,MIN,200811020min,True,9 | 2008,TE
DaniOw00,0,0,0,0,13,11,133,0,21,0,0,HTX,200811020min,False,9 | 2008,TE
DreeJo00,0,0,0,0,1,1,13,0,13,0,0,HTX,200811020min,False,9 | 2008,TE
GrahDa00,0,0,0,0,2,1,23,0,23,0,0,DEN,200811020den,True,9 | 2008,TE
FasaAn00,0,0,0,0,6,2,37,0,24,0,0,MIA,200811020den,False,9 | 2008,TE
MillZa01,0,0,0,0,3,2,9,0,6,0,0,RAI,200811020rai,True,9 | 2008,TE
PeelJu00,0,0,0,0,3,3,33,0,16,0,0,ATL,200811020rai,False,9 | 2008,TE
HartBe00,0,0,0,0,1,1,2,0,2,0,0,ATL,200811020rai,False,9 | 2008,TE
BossKe00,0,0,0,0,4,3,30,1,13,0,0,NYG,200811020nyg,True,9 | 2008,TE
WittJa00,0,0,0,0,3,0,0,0,0,0,0,DAL,200811020nyg,False,9 | 2008,TE
BennMa00,0,0,0,0,4,3,36,0,24,0,0,DAL,200811020nyg,False,9 | 2008,TE
CarlJo00,0,0,0,0,5,2,30,0,23,0,0,SEA,200811020sea,True,9 | 2008,TE
CeleBr00,0,0,0,0,6,6,131,0,44,0,0,PHI,200811020sea,False,9 | 2008,TE
SchoMa00,0,0,0,0,2,2,10,0,5,0,0,PHI,200811020sea,False,9 | 2008,TE
ClarDa00,0,0,0,0,6,4,63,0,20,0,0,CLT,200811020clt,True,9 | 2008,TE
RobiGi21,0,0,0,0,1,1,4,0,4,0,0,CLT,200811020clt,True,9 | 2008,TE
ThomDa02,0,0,0,0,3,3,29,0,16,0,0,NWE,200811020clt,False,9 | 2008,TE
WatsBe00,0,0,0,0,7,3,14,0,9,0,0,NWE,200811020clt,False,9 | 2008,TE
CoolCh00,0,0,0,0,11,8,78,0,14,0,0,WAS,200811030was,True,9 | 2008,TE
YodeTo00,0,0,0,0,1,0,0,0,0,0,0,WAS,200811030was,True,9 | 2008,TE
SellMi00,0,0,0,0,0,0,0,0,0,0,0,WAS,200811030was,True,9 | 2008,TE
SpaeMa00,0,0,0,0,2,1,6,0,6,0,0,PIT,200811030was,False,9 | 2008,TE
WinsKe01,0,0,0,0,14,10,111,2,30,1,1,CLE,200811060cle,True,10 | 2008,TE
HeidSt00,0,0,0,0,4,3,24,0,14,0,0,CLE,200811060cle,True,10 | 2008,TE
ScheTo00,0,0,0,0,5,4,92,0,39,0,0,DEN,200811060cle,False,10 | 2008,TE
GrahDa00,0,0,0,0,5,3,50,1,28,0,0,DEN,200811060cle,False,10 | 2008,TE
OlseGr00,0,0,0,0,5,5,40,0,11,0,0,CHI,200811090chi,True,10 | 2008,TE
ClarDe00,0,0,0,0,5,3,10,0,8,0,0,CHI,200811090chi,True,10 | 2008,TE
ScaiBo00,0,0,0,0,11,10,78,1,14,0,0,OTI,200811090chi,False,10 | 2008,TE
CrumAl00,0,0,0,0,3,3,35,0,20,0,0,OTI,200811090chi,False,10 | 2008,TE
WatsBe00,0,0,0,0,2,1,7,0,7,0,0,NWE,200811090nwe,True,10 | 2008,TE
SchoDe00,0,0,0,0,1,1,14,0,14,0,0,BUF,200811090nwe,False,10 | 2008,TE
RoyaRo00,0,0,0,0,4,1,6,0,6,0,0,BUF,200811090nwe,False,10 | 2008,TE
DaniOw00,0,0,0,0,5,1,13,0,13,0,0,HTX,200811090htx,True,10 | 2008,TE
DreeJo00,0,0,0,0,1,1,9,0,9,0,0,HTX,200811090htx,True,10 | 2008,TE
HeapTo00,0,0,0,0,5,5,58,2,20,0,0,RAV,200811090htx,False,10 | 2008,TE
GainMi00,0,0,0,0,2,2,18,0,13,0,0,DET,200811090det,True,10 | 2008,TE
OwenJo00,0,0,0,0,1,1,1,1,1,0,0,DET,200811090det,True,10 | 2008,TE
LewiMa00,0,0,0,0,8,4,64,0,29,0,0,JAX,200811090det,False,10 | 2008,TE
AnguRi00,0,0,0,0,1,0,0,0,0,0,0,JAX,200811090det,False,10 | 2008,TE
PeelJu00,0,0,0,0,1,1,14,0,14,0,0,ATL,200811090atl,True,10 | 2008,TE
MillBi00,0,0,0,0,6,5,65,0,23,0,0,NOR,200811090atl,False,10 | 2008,TE
ShocJe00,0,0,0,0,5,2,16,0,10,0,0,NOR,200811090atl,False,10 | 2008,TE
KellDu00,0,0,0,0,6,6,107,1,54,0,0,NYJ,200811090nyj,True,10 | 2008,TE
BechAn00,0,0,0,0,1,1,3,0,3,0,0,RAM,200811090nyj,False,10 | 2008,TE
KlopJo00,0,0,0,0,1,0,0,0,0,0,0,RAM,200811090nyj,False,10 | 2008,TE
FasaAn00,0,0,0,0,3,1,17,0,17,0,0,MIA,200811090mia,True,10 | 2008,TE
MartDa00,0,0,0,0,4,1,4,0,4,0,0,MIA,200811090mia,True,10 | 2008,TE
CarlJo00,0,0,0,0,9,5,54,0,20,0,0,SEA,200811090mia,False,10 | 2008,TE
ShiaVi00,0,0,0,0,4,3,4,0,4,0,0,MIN,200811090min,True,10 | 2008,TE
KleiJi00,0,0,0,0,1,0,0,0,0,0,0,MIN,200811090min,True,10 | 2008,TE
HumpTo00,0,0,0,0,2,1,13,0,13,0,0,GNB,200811090min,False,10 | 2008,TE
LeexDo00,0,0,0,0,2,1,6,0,6,0,0,GNB,200811090min,False,10 | 2008,TE
FinlJe00,0,0,0,0,0,0,0,0,0,0,0,GNB,200811090min,False,10 | 2008,TE
MillZa01,0,0,0,0,5,3,42,0,28,0,0,RAI,200811090rai,True,10 | 2008,TE
StewTo00,0,0,0,0,2,2,10,0,5,0,0,RAI,200811090rai,True,10 | 2008,TE
KingJe00,0,0,0,0,4,1,9,0,9,0,0,CAR,200811090rai,False,10 | 2008,TE
RosaDa00,0,0,0,0,2,0,0,0,0,0,0,CAR,200811090rai,False,10 | 2008,TE
BarnGa01,0,0,0,0,1,0,0,0,0,0,0,CAR,200811090rai,False,10 | 2008,TE
GateAn00,0,0,0,0,10,8,66,1,15,0,0,SDG,200811090sdg,True,10 | 2008,TE
GonzTo00,0,0,0,0,14,10,113,2,34,0,0,KAN,200811090sdg,False,10 | 2008,TE
SpaeMa00,0,0,0,0,7,6,53,0,13,0,0,PIT,200811090pit,True,10 | 2008,TE
ClarDa00,0,0,0,0,8,3,24,1,14,0,0,CLT,200811090pit,False,10 | 2008,TE
SmitL.00,0,0,0,0,5,3,36,0,20,0,0,PHI,200811090phi,True,10 | 2008,TE
CeleBr00,0,0,0,0,1,0,0,0,0,0,0,PHI,200811090phi,True,10 | 2008,TE
BossKe00,0,0,0,0,9,6,69,1,22,0,0,NYG,200811090phi,False,10 | 2008,TE
MattMi00,0,0,0,0,2,1,13,0,13,0,0,NYG,200811090phi,False,10 | 2008,TE
DaviVe00,0,0,0,0,3,1,18,1,18,0,0,SFO,200811100crd,False,10 | 2008,TE
WalkHu00,0,0,0,0,1,1,4,0,4,0,0,SFO,200811100crd,False,10 | 2008,TE
BajeBi00,0,0,0,0,0,0,0,0,0,0,0,SFO,200811100crd,False,10 | 2008,TE
WatsBe00,0,0,0,0,14,8,88,1,14,1,1,NWE,200811130nwe,True,11 | 2008,TE
ThomDa02,0,0,0,0,1,0,0,0,0,0,0,NWE,200811130nwe,True,11 | 2008,TE
KellDu00,0,0,0,0,10,8,87,0,20,0,0,NYJ,200811130nwe,False,11 | 2008,TE
BakeCh00,0,0,0,0,4,3,11,0,5,0,0,NYJ,200811130nwe,False,11 | 2008,TE
GonzTo00,0,0,0,0,9,5,39,0,11,0,0,KAN,200811160kan,True,11 | 2008,TE
CottBr00,0,0,0,0,1,1,19,0,19,0,0,KAN,200811160kan,True,11 | 2008,TE
ShocJe00,0,0,0,0,8,6,39,0,11,0,0,NOR,200811160kan,False,11 | 2008,TE
CampMa00,0,0,0,0,2,1,5,0,5,0,0,NOR,200811160kan,False,11 | 2008,TE
OrteBu00,0,0,0,0,0,0,0,0,0,0,0,NOR,200811160kan,False,11 | 2008,TE
PeelJu00,0,0,0,0,1,0,0,0,0,0,0,ATL,200811160atl,True,11 | 2008,TE
GrahDa00,0,0,0,0,2,1,9,1,9,0,0,DEN,200811160atl,False,11 | 2008,TE
ScheTo00,0,0,0,0,2,0,0,0,0,0,0,DEN,200811160atl,False,11 | 2008,TE
LeacMi00,0,0,0,0,0,0,0,0,0,0,0,DEN,200811160atl,False,11 | 2008,TE
StevJe00,0,0,0,0,6,6,84,0,31,0,0,TAM,200811160tam,True,11 | 2008,TE
GilmJo00,0,0,0,0,2,1,4,0,4,0,0,TAM,200811160tam,True,11 | 2008,TE
ShiaVi00,0,0,0,0,3,2,41,0,23,0,0,MIN,200811160tam,False,11 | 2008,TE
JohnDa03,0,0,0,0,1,1,1,1,1,0,0,NYG,200811160nyg,True,11 | 2008,TE
BossKe00,0,0,0,0,2,0,0,0,0,0,0,NYG,200811160nyg,True,11 | 2008,TE
HeapTo00,0,0,0,0,6,3,16,0,12,0,0,RAV,200811160nyg,False,11 | 2008,TE
MartDa00,0,0,0,0,2,1,6,0,6,0,0,MIA,200811160mia,True,11 | 2008,TE
FasaAn00,0,0,0,0,1,0,0,0,0,0,0,MIA,200811160mia,True,11 | 2008,TE
MillZa01,0,0,0,0,6,4,67,0,27,0,0,RAI,200811160mia,False,11 | 2008,TE
StewTo00,0,0,0,0,2,2,17,0,11,0,0,RAI,200811160mia,False,11 | 2008,TE
LeexDo00,0,0,0,0,7,6,33,1,8,0,0,GNB,200811160gnb,True,11 | 2008,TE
HumpTo00,0,0,0,0,3,2,10,0,5,0,0,GNB,200811160gnb,True,11 | 2008,TE
FinlJe00,0,0,0,0,1,1,4,0,4,0,0,GNB,200811160gnb,True,11 | 2008,TE
OlseGr00,0,0,0,0,4,4,45,0,18,0,0,CHI,200811160gnb,False,11 | 2008,TE
ClarDe00,0,0,0,0,4,1,4,0,4,0,0,CHI,200811160gnb,False,11 | 2008,TE
ClarDa00,0,0,0,0,9,5,44,0,11,0,0,CLT,200811160clt,True,11 | 2008,TE
DaniOw00,0,0,0,0,4,1,14,0,14,0,0,HTX,200811160clt,False,11 | 2008,TE
DreeJo00,0,0,0,0,2,2,11,0,7,0,0,HTX,200811160clt,False,11 | 2008,TE
KingJe00,0,0,0,0,4,2,19,1,15,0,0,CAR,200811160car,True,11 | 2008,TE
RosaDa00,0,0,0,0,2,0,0,0,0,0,0,CAR,200811160car,True,11 | 2008,TE
BarnGa01,0,0,0,0,0,0,0,0,0,0,0,CAR,200811160car,True,11 | 2008,TE
GainMi00,0,0,0,0,2,2,21,0,12,1,1,DET,200811160car,False,11 | 2008,TE
FitzCa00,0,0,0,0,4,3,11,0,6,0,0,DET,200811160car,False,11 | 2008,TE
OwenJo00,0,0,0,0,3,1,4,0,4,0,0,DET,200811160car,False,11 | 2008,TE
KellRe00,0,0,0,0,3,3,24,0,14,0,0,CIN,200811160cin,True,11 | 2008,TE
UtecBe00,0,0,0,0,2,1,2,0,2,1,0,CIN,200811160cin,True,11 | 2008,TE
CoatDa00,0,0,0,0,1,0,0,0,0,0,0,CIN,200811160cin,True,11 | 2008,TE
CeleBr00,0,0,0,0,6,3,25,0,11,0,0,PHI,200811160cin,False,11 | 2008,TE
SmitL.00,0,0,0,0,8,3,15,1,7,0,0,PHI,200811160cin,False,11 | 2008,TE
DaviVe00,0,0,0,0,1,1,2,1,2,0,0,SFO,200811160sfo,True,11 | 2008,TE
BajeBi00,0,0,0,0,1,0,0,0,0,0,0,SFO,200811160sfo,True,11 | 2008,TE
BechAn00,0,0,0,0,1,1,8,0,8,0,0,RAM,200811160sfo,False,11 | 2008,TE
KlopJo00,0,0,0,0,1,1,5,0,5,0,0,RAM,200811160sfo,False,11 | 2008,TE
CarlJo00,0,0,0,0,5,3,39,0,25,0,0,SEA,200811160sea,True,11 | 2008,TE
HellWi00,0,0,0,0,1,0,0,0,0,0,0,SEA,200811160sea,True,11 | 2008,TE
PopeLe00,0,0,0,0,2,2,9,0,8,0,0,CRD,200811160sea,False,11 | 2008,TE
LewiMa00,0,0,0,0,2,1,19,0,19,0,0,JAX,200811160jax,True,11 | 2008,TE
AnguRi00,0,0,0,0,1,1,14,0,14,0,0,JAX,200811160jax,True,11 | 2008,TE
EstaGr01,0,0,0,0,1,0,0,0,0,0,0,JAX,200811160jax,True,11 | 2008,TE
ScaiBo00,0,0,0,0,2,2,28,0,20,0,0,OTI,200811160jax,False,11 | 2008,TE
CrumAl00,0,0,0,0,1,1,8,0,8,0,0,OTI,200811160jax,False,11 | 2008,TE
SpaeMa00,0,0,0,0,7,6,55,0,11,0,0,PIT,200811160pit,True,11 | 2008,TE
ManuBr00,0,0,0,0,2,1,17,0,17,0,0,SDG,200811160pit,False,11 | 2008,TE
GateAn00,0,0,0,0,5,2,10,0,6,0,0,SDG,200811160pit,False,11 | 2008,TE
CoolCh00,0,0,0,0,9,7,47,0,11,0,0,WAS,200811160was,True,11 | 2008,TE
SellMi00,0,0,0,0,2,2,15,1,13,0,0,WAS,200811160was,True,11 | 2008,TE
WittJa00,0,0,0,0,3,2,34,0,28,0,0,DAL,200811160was,False,11 | 2008,TE
BennMa00,0,0,0,0,1,1,25,1,25,0,0,DAL,200811160was,False,11 | 2008,TE
RoyaRo00,0,0,0,0,3,1,22,0,22,0,0,BUF,200811170buf,True,11 | 2008,TE
FineDe00,0,0,0,0,2,1,6,0,6,0,0,BUF,200811170buf,True,11 | 2008,TE
WinsKe01,0,0,0,0,9,3,40,0,16,0,0,CLE,200811170buf,False,11 | 2008,TE
HeidSt00,0,0,0,0,2,0,0,0,0,0,0,CLE,200811170buf,False,11 | 2008,TE
MillHe00,0,0,0,0,8,4,44,1,19,0,0,PIT,200811200pit,True,12 | 2008,TE
SpaeMa00,0,0,0,0,1,0,0,0,0,0,0,PIT,200811200pit,True,12 | 2008,TE
KellRe00,0,0,0,0,3,3,41,0,31,0,0,CIN,200811200pit,False,12 | 2008,TE
UtecBe00,0,0,0,0,3,3,36,0,14,0,0,CIN,200811200pit,False,12 | 2008,TE
CoatDa00,0,0,0,0,1,0,0,0,0,0,0,CIN,200811200pit,False,12 | 2008,TE
StLoBr00,0,0,0,0,0,0,0,0,0,0,0,CIN,200811200pit,False,12 | 2008,TE
FellDa00,0,0,0,0,1,1,26,0,26,0,0,RAM,200811230ram,True,12 | 2008,TE
BechAn00,0,0,0,0,2,1,11,0,11,0,0,RAM,200811230ram,True,12 | 2008,TE
KlopJo00,0,0,0,0,2,0,0,0,0,0,0,RAM,200811230ram,True,12 | 2008,TE
ClarDe00,0,0,0,0,6,5,40,0,15,0,0,CHI,200811230ram,False,12 | 2008,TE
OlseGr00,0,0,0,0,2,0,0,0,0,0,0,CHI,200811230ram,False,12 | 2008,TE
GonzTo00,0,0,0,0,13,10,113,1,35,0,0,KAN,200811230kan,True,12 | 2008,TE
CottBr00,0,0,0,0,1,0,0,0,0,0,0,KAN,200811230kan,True,12 | 2008,TE
RoyaRo00,0,0,0,0,4,3,29,0,25,0,0,BUF,200811230kan,False,12 | 2008,TE
SchoDe00,0,0,0,0,3,3,25,1,17,0,0,BUF,200811230kan,False,12 | 2008,TE
FineDe00,0,0,0,0,1,1,14,0,14,0,0,BUF,200811230kan,False,12 | 2008,TE
HeapTo00,0,0,0,0,5,2,26,0,19,0,0,RAV,200811230rav,True,12 | 2008,TE
WilcDa01,0,0,0,0,1,1,1,1,1,0,0,RAV,200811230rav,True,12 | 2008,TE
CeleBr00,0,0,0,0,4,3,26,0,10,0,0,PHI,200811230rav,False,12 | 2008,TE
SmitL.00,0,0,0,0,1,1,3,0,3,0,0,PHI,200811230rav,False,12 | 2008,TE
